Round,Client ID,Accuracy
0,0,0.015384615384615385
0,1,0.028901734104046242
0,2,0.006172839506172839
0,3,0.02040816326530612
0,4,0.0
0,5,0.034482758620689655
0,6,0.09696969696969697
0,7,0.00546448087431694
0,8,0.08571428571428572
0,9,0.0
0,10,0.12658227848101267
0,11,0.03067484662576687
0,12,0.022556390977443608
0,13,0.10062893081761007
0,14,0.018292682926829267
0,15,0.0213903743315508
0,16,0.04054054054054054
0,17,0.22857142857142856
0,18,0.11392405063291139
0,19,0.0
0,20,0.035211267605633804
0,21,0.017045454545454544
0,22,0.031446540880503145
0,23,0.0189873417721519
0,24,0.06153846153846154
0,25,0.022222222222222223
0,26,0.046242774566473986
0,27,0.09154929577464789
0,28,0.012578616352201259
0,29,0.11392405063291139
0,30,0.031055900621118012
0,31,0.004545454545454545
0,32,0.05555555555555555
0,33,0.03488372093023256
0,34,0.0189873417721519
0,35,0.0
0,36,0.04081632653061224
0,37,0.04430379746835443
0,38,0.09433962264150944
0,39,0.0379746835443038
0,40,0.0
0,41,0.0
0,42,0.10236220472440945
0,43,0.023668639053254437
0,44,0.02531645569620253
0,45,0.0
0,46,0.030303030303030304
0,47,0.011494252873563218
0,48,0.012048192771084338
0,49,0.056962025316455694
1,0,0.015384615384615385
1,1,0.011560693641618497
1,2,0.0
1,3,0.006802721088435374
1,4,0.018633540372670808
1,5,0.0
1,6,0.09696969696969697
1,7,0.0
1,8,0.02857142857142857
1,9,0.007575757575757576
1,10,0.0
1,11,0.0
1,12,0.03759398496240601
1,13,0.2830188679245283
1,14,0.0
1,15,0.0
1,16,0.0
1,17,0.08571428571428572
1,18,0.02531645569620253
1,19,0.0
1,20,0.02112676056338028
1,21,0.03977272727272727
1,22,0.0
1,23,0.006329113924050633
1,24,0.015384615384615385
1,25,0.0
1,26,0.1329479768786127
1,27,0.007042253521126761
1,28,0.018867924528301886
1,29,0.0
1,30,0.043478260869565216
1,31,0.0
1,32,0.037037037037037035
1,33,0.0
1,34,0.04430379746835443
1,35,0.0
1,36,0.0
1,37,0.0
1,38,0.012578616352201259
1,39,0.10126582278481013
1,40,0.046052631578947366
1,41,0.02112676056338028
1,42,0.09448818897637795
1,43,0.09467455621301775
1,44,0.10126582278481013
1,45,0.09876543209876543
1,46,0.24242424242424243
1,47,0.005747126436781609
1,48,0.03614457831325301
1,49,0.0
2,0,0.05384615384615385
2,1,0.023121387283236993
2,2,0.1111111111111111
2,3,0.013605442176870748
2,4,0.006211180124223602
2,5,0.022988505747126436
2,6,0.03636363636363636
2,7,0.0
2,8,0.047619047619047616
2,9,0.015151515151515152
2,10,0.0
2,11,0.018404907975460124
2,12,0.0
2,13,0.012578616352201259
2,14,0.0
2,15,0.0855614973262032
2,16,0.013513513513513514
2,17,0.014285714285714285
2,18,0.0379746835443038
2,19,0.006578947368421052
2,20,0.02112676056338028
2,21,0.03409090909090909
2,22,0.0
2,23,0.0949367088607595
2,24,0.038461538461538464
2,25,0.027777777777777776
2,26,0.0
2,27,0.014084507042253521
2,28,0.11949685534591195
2,29,0.02531645569620253
2,30,0.06832298136645963
2,31,0.0
2,32,0.05555555555555555
2,33,0.0
2,34,0.0
2,35,0.024844720496894408
2,36,0.015306122448979591
2,37,0.0189873417721519
2,38,0.13836477987421383
2,39,0.0379746835443038
2,40,0.02631578947368421
2,41,0.007042253521126761
2,42,0.031496062992125984
2,43,0.11834319526627218
2,44,0.02531645569620253
2,45,0.15432098765432098
2,46,0.24242424242424243
2,47,0.017241379310344827
2,48,0.05421686746987952
2,49,0.0
3,0,0.0
3,1,0.21965317919075145
3,2,0.07407407407407407
3,3,0.027210884353741496
3,4,0.0
3,5,0.11494252873563218
3,6,0.05454545454545454
3,7,0.00546448087431694
3,8,0.2
3,9,0.022727272727272728
3,10,0.0
3,11,0.018404907975460124
3,12,0.0
3,13,0.07547169811320754
3,14,0.0
3,15,0.24064171122994651
3,16,0.0
3,17,0.02142857142857143
3,18,0.12658227848101267
3,19,0.0
3,20,0.0
3,21,0.10795454545454546
3,22,0.0
3,23,0.0
3,24,0.03076923076923077
3,25,0.044444444444444446
3,26,0.0
3,27,0.02112676056338028
3,28,0.0
3,29,0.056962025316455694
3,30,0.08074534161490683
3,31,0.0
3,32,0.0
3,33,0.005813953488372093
3,34,0.0
3,35,0.0
3,36,0.08163265306122448
3,37,0.0
3,38,0.025157232704402517
3,39,0.04430379746835443
3,40,0.1513157894736842
3,41,0.0
3,42,0.07874015748031496
3,43,0.15384615384615385
3,44,0.0
3,45,0.17901234567901234
3,46,0.13333333333333333
3,47,0.10919540229885058
3,48,0.030120481927710843
3,49,0.10759493670886076
4,0,0.06153846153846154
4,1,0.10404624277456648
4,2,0.11728395061728394
4,3,0.013605442176870748
4,4,0.0
4,5,0.07471264367816093
4,6,0.01818181818181818
4,7,0.37158469945355194
4,8,0.08571428571428572
4,9,0.015151515151515152
4,10,0.0
4,11,0.0
4,12,0.045112781954887216
4,13,0.32075471698113206
4,14,0.012195121951219513
4,15,0.03208556149732621
4,16,0.10810810810810811
4,17,0.08571428571428572
4,18,0.02531645569620253
4,19,0.0
4,20,0.1267605633802817
4,21,0.045454545454545456
4,22,0.0
4,23,0.0189873417721519
4,24,0.1076923076923077
4,25,0.05555555555555555
4,26,0.011560693641618497
4,27,0.014084507042253521
4,28,0.0
4,29,0.13291139240506328
4,30,0.08695652173913043
4,31,0.0
4,32,0.05555555555555555
4,33,0.011627906976744186
4,34,0.04430379746835443
4,35,0.2422360248447205
4,36,0.05612244897959184
4,37,0.006329113924050633
4,38,0.07547169811320754
4,39,0.04430379746835443
4,40,0.20394736842105263
4,41,0.007042253521126761
4,42,0.015748031496062992
4,43,0.08875739644970414
4,44,0.012658227848101266
4,45,0.2037037037037037
4,46,0.024242424242424242
4,47,0.11494252873563218
4,48,0.03614457831325301
4,49,0.17721518987341772
5,0,0.038461538461538464
5,1,0.2138728323699422
5,2,0.10493827160493827
5,3,0.0
5,4,0.006211180124223602
5,5,0.022988505747126436
5,6,0.2909090909090909
5,7,0.20218579234972678
5,8,0.01904761904761905
5,9,0.007575757575757576
5,10,0.0
5,11,0.012269938650306749
5,12,0.05263157894736842
5,13,0.3836477987421384
5,14,0.2804878048780488
5,15,0.03208556149732621
5,16,0.08108108108108109
5,17,0.1
5,18,0.0
5,19,0.006578947368421052
5,20,0.19718309859154928
5,21,0.045454545454545456
5,22,0.012578616352201259
5,23,0.10126582278481013
5,24,0.09230769230769231
5,25,0.03888888888888889
5,26,0.011560693641618497
5,27,0.007042253521126761
5,28,0.11949685534591195
5,29,0.10126582278481013
5,30,0.09316770186335403
5,31,0.0
5,32,0.08024691358024691
5,33,0.005813953488372093
5,34,0.0189873417721519
5,35,0.38509316770186336
5,36,0.025510204081632654
5,37,0.0189873417721519
5,38,0.15723270440251572
5,39,0.06329113924050633
5,40,0.15789473684210525
5,41,0.007042253521126761
5,42,0.0
5,43,0.07692307692307693
5,44,0.03164556962025317
5,45,0.2037037037037037
5,46,0.06666666666666667
5,47,0.06321839080459771
5,48,0.05421686746987952
5,49,0.1962025316455696
6,0,0.015384615384615385
6,1,0.2832369942196532
6,2,0.06790123456790123
6,3,0.0
6,4,0.006211180124223602
6,5,0.017241379310344827
6,6,0.21818181818181817
6,7,0.0
6,8,0.0
6,9,0.007575757575757576
6,10,0.0
6,11,0.018404907975460124
6,12,0.2706766917293233
6,13,0.1761006289308176
6,14,0.18292682926829268
6,15,0.03208556149732621
6,16,0.06756756756756757
6,17,0.04285714285714286
6,18,0.0
6,19,0.006578947368421052
6,20,0.09154929577464789
6,21,0.022727272727272728
6,22,0.0
6,23,0.0949367088607595
6,24,0.03076923076923077
6,25,0.0
6,26,0.0
6,27,0.007042253521126761
6,28,0.25157232704402516
6,29,0.006329113924050633
6,30,0.006211180124223602
6,31,0.0
6,32,0.037037037037037035
6,33,0.0
6,34,0.0
6,35,0.5093167701863354
6,36,0.0
6,37,0.012658227848101266
6,38,0.0880503144654088
6,39,0.012658227848101266
6,40,0.039473684210526314
6,41,0.0
6,42,0.0
6,43,0.20710059171597633
6,44,0.03164556962025317
6,45,0.2037037037037037
6,46,0.09090909090909091
6,47,0.011494252873563218
6,48,0.1927710843373494
6,49,0.0759493670886076
7,0,0.18461538461538463
7,1,0.3872832369942196
