Round,Client ID,Accuracy
0,0,0.007692307692307693
0,1,0.1329479768786127
0,2,0.08024691358024691
0,3,0.061224489795918366
0,4,0.0
0,5,0.1724137931034483
0,6,0.024242424242424242
0,7,0.04918032786885246
0,8,0.0
0,9,0.030303030303030304
0,10,0.03164556962025317
0,11,0.0
0,12,0.05263157894736842
0,13,0.006289308176100629
0,14,0.0
0,15,0.10695187165775401
0,16,0.06756756756756757
0,17,0.0
0,18,0.0759493670886076
0,19,0.013157894736842105
0,20,0.0
0,21,0.005681818181818182
0,22,0.08176100628930817
0,23,0.05063291139240506
0,24,0.08461538461538462
0,25,0.027777777777777776
0,26,0.0
0,27,0.007042253521126761
0,28,0.0
0,29,0.02531645569620253
0,30,0.037267080745341616
0,31,0.09090909090909091
0,32,0.19135802469135801
0,33,0.09302325581395349
0,34,0.06329113924050633
0,35,0.0
0,36,0.0
0,37,0.15822784810126583
0,38,0.3270440251572327
0,39,0.12025316455696203
0,40,0.08552631578947369
0,41,0.0
0,42,0.03937007874015748
0,43,0.08875739644970414
0,44,0.012658227848101266
0,45,0.0
0,46,0.0
0,47,0.0
0,48,0.012048192771084338
0,49,0.0
1,0,0.0
1,1,0.10404624277456648
1,2,0.012345679012345678
1,3,0.0
1,4,0.0
1,5,0.028735632183908046
1,6,0.19393939393939394
1,7,0.01639344262295082
1,8,0.0
1,9,0.015151515151515152
1,10,0.0
1,11,0.07975460122699386
1,12,0.08270676691729323
1,13,0.0
1,14,0.21341463414634146
1,15,0.058823529411764705
1,16,0.0
1,17,0.11428571428571428
1,18,0.006329113924050633
1,19,0.0
1,20,0.1267605633802817
1,21,0.07386363636363637
1,22,0.018867924528301886
1,23,0.0759493670886076
1,24,0.015384615384615385
1,25,0.0
1,26,0.005780346820809248
1,27,0.04929577464788732
1,28,0.050314465408805034
1,29,0.0189873417721519
1,30,0.06832298136645963
1,31,0.00909090909090909
1,32,0.0
1,33,0.0
1,34,0.04430379746835443
1,35,0.2608695652173913
1,36,0.015306122448979591
1,37,0.012658227848101266
1,38,0.0
1,39,0.13924050632911392
1,40,0.13157894736842105
1,41,0.0
1,42,0.031496062992125984
1,43,0.029585798816568046
1,44,0.012658227848101266
1,45,0.037037037037037035
1,46,0.048484848484848485
1,47,0.09770114942528736
1,48,0.0
1,49,0.10759493670886076
2,0,0.007692307692307693
2,1,0.1329479768786127
2,2,0.05555555555555555
2,3,0.061224489795918366
2,4,0.0
2,5,0.1724137931034483
2,6,0.024242424242424242
2,7,0.04918032786885246
2,8,0.0
2,9,0.030303030303030304
2,10,0.03164556962025317
2,11,0.0
2,12,0.05263157894736842
2,13,0.012578616352201259
2,14,0.0
2,15,0.10695187165775401
2,16,0.06756756756756757
2,17,0.04285714285714286
2,18,0.0759493670886076
2,19,0.013157894736842105
2,20,0.0
2,21,0.005681818181818182
2,22,0.08176100628930817
2,23,0.05063291139240506
2,24,0.08461538461538462
2,25,0.027777777777777776
2,26,0.0
2,27,0.007042253521126761
2,28,0.0
2,29,0.08227848101265822
2,30,0.18012422360248448
2,31,0.09090909090909091
2,32,0.19135802469135801
2,33,0.09302325581395349
2,34,0.06329113924050633
2,35,0.0
2,36,0.0
2,37,0.15822784810126583
2,38,0.3270440251572327
2,39,0.0949367088607595
2,40,0.08552631578947369
2,41,0.0
2,42,0.03937007874015748
2,43,0.08875739644970414
2,44,0.012658227848101266
2,45,0.024691358024691357
2,46,0.04242424242424243
2,47,0.0
2,48,0.012048192771084338
2,49,0.0
3,0,0.0
3,1,0.10404624277456648
3,2,0.024691358024691357
3,3,0.0
3,4,0.0
3,5,0.028735632183908046
3,6,0.19393939393939394
3,7,0.01639344262295082
3,8,0.0
3,9,0.015151515151515152
3,10,0.0
3,11,0.07975460122699386
3,12,0.08270676691729323
3,13,0.0
3,14,0.21341463414634146
3,15,0.058823529411764705
3,16,0.0
3,17,0.02142857142857143
3,18,0.006329113924050633
3,19,0.0
3,20,0.1267605633802817
3,21,0.07386363636363637
3,22,0.018867924528301886
3,23,0.0759493670886076
3,24,0.015384615384615385
3,25,0.0
3,26,0.005780346820809248
3,27,0.04929577464788732
3,28,0.050314465408805034
3,29,0.0189873417721519
3,30,0.08074534161490683
3,31,0.00909090909090909
3,32,0.0
3,33,0.0
3,34,0.04430379746835443
3,35,0.2608695652173913
3,36,0.015306122448979591
3,37,0.012658227848101266
3,38,0.2138364779874214
3,39,0.03164556962025317
3,40,0.13157894736842105
3,41,0.0
3,42,0.031496062992125984
3,43,0.03550295857988166
3,44,0.012658227848101266
3,45,0.04938271604938271
3,46,0.048484848484848485
3,47,0.09770114942528736
3,48,0.0
3,49,0.10759493670886076
4,0,0.06153846153846154
4,1,0.06936416184971098
4,2,0.012345679012345678
4,3,0.0
4,4,0.0
4,5,0.017241379310344827
4,6,0.012121212121212121
4,7,0.37158469945355194
4,8,0.06666666666666667
4,9,0.007575757575757576
4,10,0.0
4,11,0.0
4,12,0.05263157894736842
4,13,0.025157232704402517
4,14,0.006097560975609756
4,15,0.0
4,16,0.02702702702702703
4,17,0.05
4,18,0.012658227848101266
4,19,0.0
4,20,0.04225352112676056
4,21,0.03409090909090909
4,22,0.0
4,23,0.0189873417721519
4,24,0.1076923076923077
4,25,0.05
4,26,0.011560693641618497
4,27,0.014084507042253521
4,28,0.0
4,29,0.02531645569620253
4,30,0.018633540372670808
4,31,0.0
4,32,0.05555555555555555
4,33,0.011627906976744186
4,34,0.04430379746835443
4,35,0.2360248447204969
4,36,0.04081632653061224
4,37,0.006329113924050633
4,38,0.006289308176100629
4,39,0.06329113924050633
4,40,0.03289473684210526
4,41,0.007042253521126761
4,42,0.007874015748031496
4,43,0.047337278106508875
4,44,0.012658227848101266
4,45,0.05555555555555555
4,46,0.0
4,47,0.09770114942528736
4,48,0.030120481927710843
4,49,0.05063291139240506
5,0,0.0
5,1,0.028901734104046242
5,2,0.012345679012345678
5,3,0.0
5,4,0.0
5,5,0.005747126436781609
5,6,0.01818181818181818
5,7,0.01639344262295082
5,8,0.0
5,9,0.015151515151515152
5,10,0.0
5,11,0.07975460122699386
5,12,0.08270676691729323
5,13,0.018867924528301886
5,14,0.06097560975609756
5,15,0.058823529411764705
5,16,0.04054054054054054
5,17,0.02142857142857143
5,18,0.006329113924050633
5,19,0.0
5,20,0.04225352112676056
5,21,0.07386363636363637
5,22,0.018867924528301886
5,23,0.0759493670886076
5,24,0.015384615384615385
5,25,0.0
5,26,0.005780346820809248
5,27,0.04929577464788732
5,28,0.050314465408805034
5,29,0.0189873417721519
5,30,0.006211180124223602
5,31,0.00909090909090909
5,32,0.0
5,33,0.0
5,34,0.04430379746835443
5,35,0.2608695652173913
5,36,0.015306122448979591
5,37,0.012658227848101266
5,38,0.0880503144654088
5,39,0.0379746835443038
5,40,0.09210526315789473
5,41,0.0
5,42,0.031496062992125984
5,43,0.023668639053254437
5,44,0.012658227848101266
5,45,0.12962962962962962
5,46,0.0
5,47,0.09770114942528736
5,48,0.0
5,49,0.10126582278481013
6,0,0.0
6,1,0.0
6,2,0.037037037037037035
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.06060606060606061
6,7,0.01639344262295082
6,8,0.0
6,9,0.015151515151515152
6,10,0.0
6,11,0.07975460122699386
6,12,0.14285714285714285
6,13,0.06289308176100629
6,14,0.024390243902439025
6,15,0.058823529411764705
6,16,0.02702702702702703
6,17,0.04285714285714286
6,18,0.006329113924050633
6,19,0.0
6,20,0.035211267605633804
6,21,0.07386363636363637
6,22,0.018867924528301886
6,23,0.0759493670886076
6,24,0.015384615384615385
6,25,0.0
6,26,0.005780346820809248
6,27,0.04929577464788732
6,28,0.050314465408805034
6,29,0.006329113924050633
6,30,0.0
6,31,0.00909090909090909
6,32,0.0
6,33,0.0
6,34,0.04430379746835443
6,35,0.062111801242236024
6,36,0.015306122448979591
6,37,0.012658227848101266
6,38,0.031446540880503145
6,39,0.0
6,40,0.019736842105263157
6,41,0.0
6,42,0.031496062992125984
6,43,0.023668639053254437
6,44,0.012658227848101266
6,45,0.030864197530864196
6,46,0.030303030303030304
6,47,0.09770114942528736
6,48,0.012048192771084338
6,49,0.0759493670886076
7,0,0.007692307692307693
7,1,0.017341040462427744
7,2,0.018518518518518517
7,3,0.061224489795918366
7,4,0.0
7,5,0.005747126436781609
7,6,0.006060606060606061
7,7,0.04918032786885246
7,8,0.06666666666666667
7,9,0.015151515151515152
7,10,0.03164556962025317
7,11,0.0
7,12,0.022556390977443608
7,13,0.006289308176100629
7,14,0.006097560975609756
7,15,0.10695187165775401
7,16,0.05405405405405406
7,17,0.014285714285714285
7,18,0.0759493670886076
7,19,0.013157894736842105
7,20,0.007042253521126761
7,21,0.005681818181818182
7,22,0.08176100628930817
7,23,0.04430379746835443
7,24,0.08461538461538462
7,25,0.027777777777777776
7,26,0.0
7,27,0.007042253521126761
7,28,0.025157232704402517
7,29,0.0189873417721519
7,30,0.006211180124223602
7,31,0.32727272727272727
7,32,0.19135802469135801
7,33,0.09302325581395349
7,34,0.06329113924050633
7,35,0.006211180124223602
7,36,0.0
7,37,0.14556962025316456
7,38,0.050314465408805034
